Zipcode,Page,NewUsed,Year,Make,MSRP,Dealer_Price,Fuel_Type,City_MPG,Highway_MPG,Drivetrain,Liters,V,Mileage,Customer_Review,URL,Make_Tier,Standard_Ext_Color,Standard_Int_Color,Transmission_Type,Gears
33101,3,NEW,2020,Jeep,,18251.0,Gasoline,22.0,31.0,FWD,2.4,2.4,10.0,4.8,https://www.cars.com/vehicledetail/detail/798467502/overview/,Tier_2,white,black,automatic,6
33101,3,USED,2010,Lexus,,12999.0,Gasoline,18.0,25.0,RWD,3.5,3.5,75062.0,4.9,https://www.cars.com/vehicledetail/detail/795421387/overview/,Tier_2,white,brown,automatic,6
33101,3,NEW,2020,Chevrolet,,19290.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/808621950/overview/,Tier_1,metallic,black,automatic,NA
33101,3,NEW,2020,Nissan,,15992.0,Gasoline,27.0,35.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/805680578/overview/,Tier_1,white,black,automatic,NA
33101,3,NEW,2020,Nissan,,30615.0,Gasoline,26.0,33.0,FWD,2.5,2.5,12.0,4.6,https://www.cars.com/vehicledetail/detail/803242372/overview/,Tier_1,white,brown,automatic,NA
33101,3,NEW,2020,Nissan,,17009.0,Gasoline,32.0,40.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/799380771/overview/,Tier_1,silver,silver,automatic,NA
33101,3,NEW,2020,Kia,,16931.0,Gasoline,29.0,40.0,FWD,2.0,2.0,30.0,4.5,https://www.cars.com/vehicledetail/detail/794463223/overview/,Tier_1,white,black,automatic,NA
33101,3,NEW,2019,Dodge,,19219.0,Gasoline,19.0,25.0,FWD,3.6,3.6,10.0,3.8,https://www.cars.com/vehicledetail/detail/775070118/overview/,Tier_1,black,black,automatic,6
33101,3,USED,2016,Mercedes-Benz,,99950.0,Gasoline,13.0,20.0,RWD,6.0,6.0,11000.0,,https://www.cars.com/vehicledetail/detail/799436567/overview/,Tier_2,black,black,automatic,7
33101,3,NEW,2020,Nissan,,18410.0,Gasoline,32.0,40.0,FWD,2.3,2.3,7.0,4.6,https://www.cars.com/vehicledetail/detail/799440464/overview/,Tier_1,silver,OTHER,variable,NA
33101,3,NEW,2020,Jeep,,24308.0,Gasoline,22.0,27.0,4WD,1.3,1.3,3.0,4.6,https://www.cars.com/vehicledetail/detail/795469558/overview/,Tier_2,black,black,automatic,9
33101,3,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,4416.0,4.6,https://www.cars.com/vehicledetail/detail/808621508/overview/,Tier_1,silver,black,automatic,NA
33101,3,NEW,2020,GMC,,17990.0,Gasoline,26.0,30.0,FWD,2.3,2.3,7.0,4.4,https://www.cars.com/vehicledetail/detail/779741917/overview/,Tier_1,silver,black,automatic,NA
33101,3,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/808341343/overview/,Tier_1,white,black,automatic,NA
33101,3,USED,2017,Honda,,12597.0,Gasoline,27.0,31.0,AWD,2.3,2.3,56999.0,4.7,https://www.cars.com/vehicledetail/detail/802945610/overview/,Tier_1,white,gray,variable,NA
33101,3,NEW,2020,Nissan,,15740.0,Gasoline,27.0,35.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/798552337/overview/,Tier_1,white,black,automatic,NA
33101,3,NEW,2018,Jeep,,16847.0,Gasoline,24.0,31.0,FWD,2.4,2.4,25.0,4.7,https://www.cars.com/vehicledetail/detail/745850618/overview/,Tier_2,red,black,automatic,9
33101,3,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/808050347/overview/,Tier_1,white,black,automatic,NA
33101,3,NEW,2019,Dodge,,19627.0,Gasoline,19.0,25.0,FWD,2.4,2.4,11.0,3.8,https://www.cars.com/vehicledetail/detail/792028150/overview/,Tier_1,black,black,automatic,4
33101,3,NEW,2019,Cadillac,,33798.0,Gasoline,24.0,30.0,FWD,2.0,2.0,11.0,3.2,https://www.cars.com/vehicledetail/detail/767538728/overview/,Tier_1,red,black,automatic,9
33101,3,NEW,2020,GMC,,21500.0,Gasoline,26.0,30.0,FWD,1.5,1.5,7.0,4.4,https://www.cars.com/vehicledetail/detail/801968964/overview/,Tier_1,black,black,automatic,9
33101,3,NEW,2020,Buick,,52590.0,Gasoline,18.0,26.0,FWD,3.6,3.6,123.0,4.8,https://www.cars.com/vehicledetail/detail/794368767/overview/,Tier_1,metallic,OTHER,automatic,9
33101,3,NEW,2020,Buick,,35960.0,Gasoline,18.0,26.0,FWD,3.6,3.6,4833.0,4.8,https://www.cars.com/vehicledetail/detail/806981250/overview/,Tier_1,black,OTHER,automatic,9
33101,3,NEW,2020,Nissan,,18477.0,Gasoline,31.0,36.0,FWD,1.6,1.6,12.0,4.0,https://www.cars.com/vehicledetail/detail/798552189/overview/,Tier_1,black,black,automatic,NA
33101,3,USED,2014,RAM,,13977.0,Gasoline,25.0,31.0,FWD,3.6,3.6,92826.0,2.2,https://www.cars.com/vehicledetail/detail/807234211/overview/,Tier_1,white,black,automatic,NA
33101,3,NEW,2020,Nissan,,20289.0,Gasoline,31.0,36.0,FWD,1.6,1.6,12.0,4.0,https://www.cars.com/vehicledetail/detail/798569498/overview/,Tier_1,silver,black,automatic,NA
33101,3,NEW,2020,Chevrolet,,19658.0,Gasoline,29.0,36.0,FWD,1.5,1.5,5.0,4.8,https://www.cars.com/vehicledetail/detail/806464165/overview/,Tier_1,black,black,automatic,NA
33101,3,NEW,2020,Kia,,22840.0,Gasoline,25.0,32.0,FWD,1.6,1.6,9.0,4.5,https://www.cars.com/vehicledetail/detail/805787120/overview/,Tier_1,red,black,manual,6
33101,3,USED,2017,Chevrolet,,10700.0,Gasoline,20.0,28.0,FWD,2.4,2.4,43924.0,4.8,https://www.cars.com/vehicledetail/detail/807190253/overview/,Tier_1,blue,black,automatic,6
33101,3,USED,2017,Ford,,10497.0,Gasoline,21.0,32.0,FWD,2.5,2.5,67416.0,4.9,https://www.cars.com/vehicledetail/detail/808408032/overview/,Tier_1,OTHER,OTHER,automatic,6
33101,3,NEW,2020,Honda,,46755.0,Gasoline,19.0,26.0,AWD,3.5,3.5,11.0,4.0,https://www.cars.com/vehicledetail/detail/785020421/overview/,Tier_1,black,black,automatic,9
33101,3,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/808621951/overview/,Tier_1,metallic,black,automatic,NA
33101,3,NEW,2019,Dodge,,19155.0,Gasoline,19.0,25.0,FWD,2.4,2.4,6.0,3.8,https://www.cars.com/vehicledetail/detail/796446191/overview/,Tier_1,black,black,automatic,4
33101,3,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,6.0,4.6,https://www.cars.com/vehicledetail/detail/807688424/overview/,Tier_1,metallic,black,automatic,NA
33101,3,USED,2016,Lexus,,18197.0,Gasoline,21.0,31.0,FWD,2.3,2.3,31053.0,4.9,https://www.cars.com/vehicledetail/detail/794809019/overview/,Tier_2,OTHER,OTHER,automatic,NA
33101,3,NEW,2020,Nissan,,17593.0,Gasoline,32.0,40.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/799248523/overview/,Tier_1,red,silver,automatic,NA
33101,3,NEW,2020,Nissan,,17593.0,Gasoline,32.0,40.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/799248776/overview/,Tier_1,red,silver,automatic,NA
33101,3,USED,2014,Honda,,8995.0,Gasoline,23.0,31.0,FWD,2.3,2.3,35083.0,4.6,https://www.cars.com/vehicledetail/detail/795667043/overview/,Tier_1,NA,NA,automatic,5
33101,3,NEW,2020,GMC,,26990.0,Gasoline,25.0,31.0,RWD,4.3,4.3,5.0,,https://www.cars.com/vehicledetail/detail/793619202/overview/,Tier_1,white,OTHER,automatic,NA
33101,3,NEW,2020,Nissan,,15740.0,Gasoline,27.0,35.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/798552371/overview/,Tier_1,black,black,automatic,NA
33101,3,NEW,2020,Nissan,,30590.0,Gasoline,26.0,33.0,FWD,2.5,2.5,12.0,4.6,https://www.cars.com/vehicledetail/detail/797215224/overview/,Tier_1,white,black,automatic,NA
33101,3,USED,2019,Kia,,23260.0,Gasoline,18.0,24.0,FWD,2.3,2.3,20031.0,4.6,https://www.cars.com/vehicledetail/detail/807516615/overview/?isShippableInsideSearchRadius,Tier_1,white,gray,automatic,NA
33101,3,USED,2015,Dodge,,8798.0,Gasoline,19.0,26.0,FWD,2.3,2.3,70332.0,4.6,https://www.cars.com/vehicledetail/detail/793997516/overview/,Tier_1,white,black,automatic,NA
33101,3,NEW,2020,BMW,,83495.0,Gasoline,14.0,19.0,AWD,3.0,3.0,32.0,5.0,https://www.cars.com/vehicledetail/detail/786983754/overview/,Tier_2,white,black,automatic,8
33101,3,NEW,2020,Chevrolet,,19658.0,Gasoline,29.0,36.0,FWD,1.5,1.5,5.0,4.8,https://www.cars.com/vehicledetail/detail/806464016/overview/,Tier_1,black,black,automatic,NA
33101,3,NEW,2020,Nissan,,15740.0,Gasoline,27.0,35.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/798552333/overview/,Tier_1,white,black,automatic,NA
33101,3,NEW,2020,Chevrolet,,17484.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/808390337/overview/,Tier_1,gray,black,automatic,NA
33101,3,NEW,2020,Kia,,16931.0,Gasoline,29.0,40.0,FWD,2.0,2.0,11.0,4.5,https://www.cars.com/vehicledetail/detail/792218718/overview/,Tier_1,white,black,automatic,NA
33101,3,NEW,2020,BMW,,83495.0,Gasoline,14.0,19.0,AWD,3.0,3.0,17.0,5.0,https://www.cars.com/vehicledetail/detail/791351245/overview/,Tier_2,white,black,automatic,8
33101,3,NEW,2020,Nissan,,18477.0,Gasoline,31.0,36.0,FWD,1.6,1.6,13.0,4.0,https://www.cars.com/vehicledetail/detail/798552338/overview/,Tier_1,black,black,automatic,NA
33101,3,NEW,2018,Jeep,,16797.0,Gasoline,24.0,31.0,FWD,2.4,2.4,11.0,4.7,https://www.cars.com/vehicledetail/detail/742457431/overview/,Tier_2,red,black,automatic,9
33101,3,NEW,2020,Nissan,,25452.0,Gasoline,26.0,33.0,FWD,2.5,2.5,12.0,4.6,https://www.cars.com/vehicledetail/detail/800641750/overview/,Tier_1,silver,black,automatic,NA
33101,3,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/808397199/overview/,Tier_1,metallic,black,automatic,NA
33101,3,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,6.0,4.6,https://www.cars.com/vehicledetail/detail/807688322/overview/,Tier_1,gray,black,automatic,NA
33101,3,NEW,2020,Nissan,,17601.0,Gasoline,32.0,40.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/799380745/overview/,Tier_1,metallic,gray,automatic,NA
33101,3,NEW,2020,Nissan,,15740.0,Gasoline,27.0,35.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/807035063/overview/,Tier_1,white,black,automatic,NA
33101,4,USED,2016,Subaru,,12999.0,Gasoline,22.0,29.0,AWD,2.5,2.5,28345.0,4.5,https://www.cars.com/vehicledetail/detail/782245659/overview/?isShippableInsideSearchRadius,Tier_2,silver,gray,automatic,NA
33101,4,USED,2012,Scion,,5794.0,Gasoline,36.0,37.0,FWD,1.3,1.3,75623.0,4.4,https://www.cars.com/vehicledetail/detail/806062024/overview/,Tier_3,gray,gray,automatic,NA
33101,4,NEW,2019,Nissan,,18179.0,Gasoline,31.0,36.0,FWD,1.6,1.6,12.0,4.4,https://www.cars.com/vehicledetail/detail/782059175/overview/,Tier_1,white,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,17801.0,Gasoline,26.0,31.0,FWD,1.4,1.4,5.0,4.6,https://www.cars.com/vehicledetail/detail/800150617/overview/,Tier_1,black,black,automatic,6
33101,4,NEW,2020,Nissan,,18191.0,Gasoline,31.0,36.0,FWD,1.6,1.6,12.0,4.0,https://www.cars.com/vehicledetail/detail/798482657/overview/,Tier_1,silver,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,23776.0,Gasoline,26.0,31.0,FWD,1.5,1.5,,4.5,https://www.cars.com/vehicledetail/detail/805152577/overview/,Tier_1,black,black,automatic,6
33101,4,NEW,2020,Chevrolet,,17801.0,Gasoline,26.0,31.0,FWD,1.4,1.4,5.0,4.6,https://www.cars.com/vehicledetail/detail/799935417/overview/,Tier_1,white,black,automatic,6
33101,4,NEW,2019,Jaguar,,57995.0,Gasoline,25.0,31.0,AWD,2.3,2.3,31.0,4.1,https://www.cars.com/vehicledetail/detail/761496906/overview/,Tier_2,black,black,automatic,NA
33101,4,USED,2016,BMW,,24497.0,Gasoline,17.0,25.0,RWD,4.4,4.4,45853.0,4.9,https://www.cars.com/vehicledetail/detail/788289903/overview/,Tier_2,white,brown,automatic,8
33101,4,NEW,2020,Chevrolet,,19290.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/807872581/overview/,Tier_1,silver,black,automatic,NA
33101,4,NEW,2019,Mitsubishi,,12948.0,Gasoline,33.0,41.0,FWD,1.2,1.2,10.0,4.2,https://www.cars.com/vehicledetail/detail/768300884/overview/,Tier_2,gray,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,16707.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/806700775/overview/,Tier_1,white,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/807872582/overview/,Tier_1,white,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/808050348/overview/,Tier_1,white,black,automatic,NA
33101,4,USED,2019,Toyota,,14491.0,Gasoline,28.0,39.0,FWD,2.5,2.5,27239.0,4.7,https://www.cars.com/vehicledetail/detail/803323747/overview/,Tier_1,brown,OTHER,automatic,8
33101,4,NEW,2020,Nissan,,17364.0,Gasoline,32.0,40.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/798552188/overview/,Tier_1,white,silver,automatic,NA
33101,4,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/808050349/overview/,Tier_1,white,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,19658.0,Gasoline,29.0,36.0,FWD,1.5,1.5,5.0,4.8,https://www.cars.com/vehicledetail/detail/806540583/overview/,Tier_1,gray,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/808397037/overview/,Tier_1,gray,black,automatic,NA
33101,4,USED,2017,Ford,,13999.0,Gasoline,23.0,30.0,4WD,1.5,1.5,20444.0,4.7,https://www.cars.com/vehicledetail/detail/789149305/overview/?isShippableInsideSearchRadius,Tier_1,metallic,black,automatic,6
33101,4,NEW,2020,Nissan,,20289.0,Gasoline,31.0,36.0,FWD,1.6,1.6,12.0,4.0,https://www.cars.com/vehicledetail/detail/798569571/overview/,Tier_1,silver,black,automatic,NA
33101,4,NEW,2020,Nissan,,17160.0,Gasoline,32.0,40.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/798552330/overview/,Tier_1,white,silver,automatic,NA
33101,4,NEW,2020,Nissan,,15740.0,Gasoline,27.0,35.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/803781271/overview/,Tier_1,metallic,black,automatic,NA
33101,4,NEW,2019,Dodge,,19155.0,Gasoline,19.0,25.0,FWD,2.4,2.4,12.0,3.8,https://www.cars.com/vehicledetail/detail/796258194/overview/,Tier_1,white,black,automatic,4
33101,4,USED,2018,Chevrolet,,12999.0,Gasoline,24.0,30.0,FWD,1.4,1.4,23147.0,4.6,https://www.cars.com/vehicledetail/detail/804572030/overview/?isShippableInsideSearchRadius,Tier_1,gray,black,automatic,6
33101,4,NEW,2020,Chevrolet,,12344.0,Gasoline,29.0,38.0,FWD,2.3,2.3,10.0,4.9,https://www.cars.com/vehicledetail/detail/802092095/overview/,Tier_1,black,black,automatic,NA
33101,4,USED,2015,BMW,,13597.0,Gasoline,22.0,32.0,AWD,2.0,2.0,70563.0,4.9,https://www.cars.com/vehicledetail/detail/786619887/overview/,Tier_2,black,black,automatic,8
33101,4,NEW,2020,Nissan,,18410.0,Gasoline,32.0,40.0,FWD,2.3,2.3,7.0,4.6,https://www.cars.com/vehicledetail/detail/796012290/overview/,Tier_1,blue,OTHER,variable,NA
33101,4,USED,2018,Ford,,11691.0,Gasoline,23.0,30.0,FWD,1.5,1.5,46284.0,4.8,https://www.cars.com/vehicledetail/detail/803323502/overview/,Tier_1,red,black,automatic,6
33101,4,USED,2017,Buick,,13797.0,Gasoline,22.0,29.0,FWD,2.3,2.3,52295.0,4.9,https://www.cars.com/vehicledetail/detail/783401456/overview/,Tier_1,silver,OTHER,automatic,NA
33101,4,NEW,2020,Nissan,,15992.0,Gasoline,27.0,35.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/807099560/overview/,Tier_1,white,black,automatic,NA
33101,4,NEW,2020,Nissan,,23694.0,Gasoline,26.0,33.0,FWD,2.5,2.5,12.0,4.6,https://www.cars.com/vehicledetail/detail/807245382/overview/,Tier_1,silver,black,automatic,NA
33101,4,NEW,2020,Buick,,44875.0,Gasoline,18.0,26.0,FWD,3.6,3.6,167.0,4.8,https://www.cars.com/vehicledetail/detail/794368765/overview/,Tier_1,white,OTHER,automatic,9
33101,4,USED,2013,Dodge,,3991.0,Gasoline,21.0,29.0,FWD,2.4,2.4,107068.0,4.2,https://www.cars.com/vehicledetail/detail/780835736/overview/,Tier_1,blue,gray,automatic,4
33101,4,USED,2008,Lexus,,33995.0,Gasoline,16.0,23.0,RWD,5.0,5.0,23211.0,5.0,https://www.cars.com/vehicledetail/detail/800541946/overview/,Tier_2,gray,black,automatic,8
33101,4,NEW,2019,Nissan,,17772.0,Gasoline,31.0,36.0,FWD,1.6,1.6,12.0,4.4,https://www.cars.com/vehicledetail/detail/788513593/overview/,Tier_1,blue,black,automatic,NA
33101,4,USED,2009,Maserati,,16999.0,Gasoline,11.0,18.0,RWD,4.7,4.7,67641.0,5.0,https://www.cars.com/vehicledetail/detail/788923035/overview/,Tier_4,OTHER,OTHER,automatic,6
33101,4,NEW,2020,Buick,,33523.0,Gasoline,18.0,26.0,FWD,3.6,3.6,31.0,4.8,https://www.cars.com/vehicledetail/detail/807781286/overview/,Tier_1,gray,OTHER,automatic,9
33101,4,NEW,2020,Nissan,,20289.0,Gasoline,31.0,36.0,FWD,1.6,1.6,12.0,4.0,https://www.cars.com/vehicledetail/detail/798569473/overview/,Tier_1,black,black,automatic,NA
33101,4,NEW,2019,Nissan,,17399.0,Gasoline,31.0,36.0,FWD,1.6,1.6,12.0,4.4,https://www.cars.com/vehicledetail/detail/795072541/overview/,Tier_1,blue,black,automatic,NA
33101,4,NEW,2020,Buick,,43300.0,Gasoline,18.0,26.0,FWD,3.6,3.6,40.0,4.8,https://www.cars.com/vehicledetail/detail/794188168/overview/,Tier_1,red,OTHER,automatic,9
33101,4,USED,2014,Nissan,,4999.0,Gasoline,27.0,38.0,FWD,2.5,2.5,67708.0,4.5,https://www.cars.com/vehicledetail/detail/808022543/overview/,Tier_1,black,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,16586.0,Gasoline,26.0,31.0,FWD,1.4,1.4,5.0,4.6,https://www.cars.com/vehicledetail/detail/798467562/overview/,Tier_1,black,black,automatic,6
33101,4,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,2983.0,4.6,https://www.cars.com/vehicledetail/detail/808397039/overview/,Tier_1,silver,black,automatic,NA
33101,4,NEW,2018,Jeep,,15917.0,Gasoline,24.0,31.0,FWD,2.4,2.4,10.0,4.7,https://www.cars.com/vehicledetail/detail/739811929/overview/,Tier_2,red,black,automatic,9
33101,4,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/806700513/overview/,Tier_1,white,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,19695.0,Gasoline,26.0,31.0,FWD,1.4,1.4,5.0,4.6,https://www.cars.com/vehicledetail/detail/806761565/overview/,Tier_1,white,black,automatic,6
33101,4,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/808050240/overview/,Tier_1,silver,black,automatic,NA
33101,4,NEW,2019,Nissan,,19977.0,Gasoline,26.0,33.0,FWD,2.5,2.5,13.0,4.6,https://www.cars.com/vehicledetail/detail/795071848/overview/,Tier_1,silver,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/808410418/overview/,Tier_1,gray,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,16707.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/806700772/overview/,Tier_1,white,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/808050346/overview/,Tier_1,silver,black,automatic,NA
33101,4,USED,2017,Nissan,,12479.0,Gasoline,25.0,32.0,AWD,2.0,2.0,16485.0,4.9,https://www.cars.com/vehicledetail/detail/804267045/overview/,Tier_1,metallic,black,automatic,NA
33101,4,NEW,2020,Jeep,,29750.0,Gasoline,22.0,30.0,4WD,2.4,2.4,12.0,4.8,https://www.cars.com/vehicledetail/detail/795712133/overview/,Tier_2,white,red,automatic,9
33101,4,USED,2011,Cadillac,,8988.0,Gasoline,18.0,27.0,RWD,3.6,3.6,119006.0,4.7,https://www.cars.com/vehicledetail/detail/805061760/overview/,Tier_1,black,black,automatic,6
33101,4,NEW,2019,Chevrolet,,20832.0,Gasoline,29.0,36.0,FWD,1.5,1.5,5082.0,4.4,https://www.cars.com/vehicledetail/detail/776000753/overview/,Tier_1,white,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,19290.0,Gasoline,26.0,31.0,FWD,2.3,2.3,6.0,4.6,https://www.cars.com/vehicledetail/detail/808340428/overview/,Tier_1,silver,black,automatic,NA
33101,4,NEW,2020,Nissan,,23694.0,Gasoline,26.0,33.0,FWD,2.5,2.5,12.0,4.6,https://www.cars.com/vehicledetail/detail/806966165/overview/,Tier_1,white,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,14900.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/808390338/overview/,Tier_1,black,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/807302682/overview/,Tier_1,white,black,automatic,NA
33101,4,USED,2015,Kia,,10995.0,Gasoline,23.0,34.0,FWD,2.4,2.4,50904.0,4.7,https://www.cars.com/vehicledetail/detail/789686235/overview/,Tier_1,white,gray,automatic,6
33101,4,NEW,2020,Nissan,,17009.0,Gasoline,32.0,40.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/798552380/overview/,Tier_1,blue,silver,automatic,NA
33101,4,NEW,2020,Nissan,,23694.0,Gasoline,26.0,33.0,FWD,2.5,2.5,12.0,4.6,https://www.cars.com/vehicledetail/detail/806812365/overview/,Tier_1,white,black,automatic,NA
33101,4,NEW,2020,Nissan,,17009.0,Gasoline,32.0,40.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/798552309/overview/,Tier_1,blue,silver,automatic,NA
33101,4,NEW,2020,Nissan,,15992.0,Gasoline,27.0,35.0,FWD,1.6,1.6,12.0,4.6,https://www.cars.com/vehicledetail/detail/805680623/overview/,Tier_1,blue,black,automatic,NA
33101,4,USED,2015,Lexus,,34998.0,Gasoline,16.0,25.0,RWD,2.3,2.3,44191.0,5.0,https://www.cars.com/vehicledetail/detail/808438701/overview/,Tier_2,OTHER,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,19290.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/807302610/overview/,Tier_1,white,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,16590.0,Gasoline,26.0,31.0,FWD,1.4,1.4,10.0,4.6,https://www.cars.com/vehicledetail/detail/786567262/overview/,Tier_1,black,black,automatic,6
33101,4,USED,2018,INFINITI,,19950.0,Gasoline,20.0,29.0,AWD,3.0,3.0,21392.0,4.7,https://www.cars.com/vehicledetail/detail/783511309/overview/,Tier_2,white,silver,automatic,7
33101,4,NEW,2020,Chevrolet,,16590.0,Gasoline,26.0,31.0,FWD,1.4,1.4,10.0,4.6,https://www.cars.com/vehicledetail/detail/786567284/overview/,Tier_1,white,black,automatic,6
33101,4,USED,2016,Ford,,14797.0,Gasoline,16.0,22.0,FWD,3.5,3.5,51995.0,4.7,https://www.cars.com/vehicledetail/detail/802634932/overview/,Tier_1,silver,OTHER,automatic,6
33101,4,USED,2014,Hyundai,,13998.0,Gasoline,15.0,23.0,RWD,2.3,2.3,73082.0,4.7,https://www.cars.com/vehicledetail/detail/789602288/overview/,Tier_1,metallic,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,6.0,4.6,https://www.cars.com/vehicledetail/detail/808441048/overview/,Tier_1,gray,black,automatic,NA
33101,4,USED,2019,Mercedes-Benz,,72590.0,Gasoline,16.0,22.0,AWD,3.0,3.0,26.0,5.0,https://www.cars.com/vehicledetail/detail/800304100/overview/,Tier_2,white,brown,automatic,9
33101,4,NEW,2020,Chevrolet,,16586.0,Gasoline,26.0,31.0,FWD,1.4,1.4,5.0,4.6,https://www.cars.com/vehicledetail/detail/798407216/overview/,Tier_1,black,black,automatic,6
33101,4,NEW,2020,Chevrolet,,14900.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/808341344/overview/,Tier_1,black,black,automatic,NA
33101,4,NEW,2020,Chevrolet,,18795.0,Gasoline,26.0,31.0,FWD,2.3,2.3,10.0,4.6,https://www.cars.com/vehicledetail/detail/808397042/overview/,Tier_1,gray,black,automatic,NA
33101,4,USED,2017,Mercedes-Benz,,57998.0,Gasoline,25.0,31.0,AWD,2.3,2.3,24103.0,5.0,https://www.cars.com/vehicledetail/detail/800460588/overview/,Tier_2,silver,black,automatic,NA
33101,4,NEW,2019,Mitsubishi,,13512.0,Gasoline,36.0,43.0,FWD,1.2,1.2,10.0,4.2,https://www.cars.com/vehicledetail/detail/768717148/overview/,Tier_2,silver,black,automatic,NA
