Zipcode,NewUsed,Year,Make,Model,Dealer_Price,City_MPG,Highway_MPG,Drivetrain,Liters,V,Mileage,Standard_Ext_Color,Standard_Int_Color,Transmission_Type
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,15737.0,26.0,31.0,FWD,1.4,1.4,8.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_OTHER,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_metallic,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12708.0,29.0,38.0,FWD,2.0,2.0,5.0,Ext_blue,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_OTHER,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,14907.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_metallic,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,15390.0,26.0,31.0,FWD,1.4,1.4,10.0,Ext_black,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15740.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,15354.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,14898.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_white,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15740.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,15731.0,26.0,31.0,FWD,1.4,1.4,4331.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,14907.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,15390.0,26.0,31.0,FWD,1.4,1.4,3011.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,14907.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,9999.0,29.0,38.0,FWD,1.4,1.4,10.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15740.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,11462.0,29.0,38.0,FWD,1.4,1.4,2.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,14907.0,26.0,31.0,FWD,1.4,1.4,10.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,14907.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_black,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15992.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_white,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15740.0,27.0,35.0,FWD,1.6,1.6,0.0,Ext_metallic,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,14903.0,26.0,31.0,FWD,1.4,1.4,3.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15740.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_metallic,Int_black,automatic
33101,NEW,2019,Nissan,Kicks SV,17094.0,31.0,36.0,FWD,1.6,1.6,12.0,Ext_metallic,Int_black,automatic
33101,NEW,2019,Chevrolet,Trax LS,12499.0,24.0,29.0,FWD,1.4,1.4,10.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LT,17796.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_white,Int_black,automatic
33101,NEW,2020,Nissan,Versa 1.6 SV,17009.0,32.0,40.0,FWD,1.6,1.6,12.0,Ext_silver,Int_silver,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_metallic,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15740.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_black,Int_black,automatic
33101,NEW,2020,Nissan,Kicks SV,20293.0,31.0,36.0,FWD,1.6,1.6,12.0,Ext_metallic,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,19290.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LT,16586.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_white,Int_black,automatic
33101,NEW,2020,Nissan,Kicks SV,20069.0,31.0,36.0,FWD,1.6,1.6,15.0,Ext_metallic,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_metallic,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_metallic,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,19290.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_metallic,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15992.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_white,Int_black,automatic
33101,NEW,2020,Nissan,Versa 1.6 SV,17009.0,32.0,40.0,FWD,1.6,1.6,12.0,Ext_silver,Int_silver,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,4416.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15740.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Nissan,Kicks SV,20289.0,31.0,36.0,FWD,1.6,1.6,12.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_metallic,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,6.0,Ext_metallic,Int_black,automatic
33101,NEW,2020,Nissan,Versa 1.6 SV,17593.0,32.0,40.0,FWD,1.6,1.6,12.0,Ext_red,Int_silver,automatic
33101,NEW,2020,Nissan,Versa 1.6 SV,17593.0,32.0,40.0,FWD,1.6,1.6,12.0,Ext_red,Int_silver,automatic
33101,NEW,2020,Nissan,Versa S,15740.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_black,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15740.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,17484.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Nissan,Rogue SV,25452.0,26.0,33.0,FWD,2.5,2.5,12.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_metallic,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,6.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15740.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_white,Int_black,automatic
33101,NEW,2019,Nissan,Kicks SV,18179.0,31.0,36.0,FWD,1.6,1.6,12.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LT,17801.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LT,17801.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,19290.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,16707.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Nissan,Versa 1.6 SV,17364.0,32.0,40.0,FWD,1.6,1.6,12.0,Ext_white,Int_silver,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Nissan,Kicks SV,20289.0,31.0,36.0,FWD,1.6,1.6,12.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Nissan,Versa 1.6 SV,17160.0,32.0,40.0,FWD,1.6,1.6,12.0,Ext_white,Int_silver,automatic
33101,NEW,2020,Nissan,Versa S,15740.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_metallic,Int_black,automatic
33101,USED,2018,Chevrolet,Trax LT,12999.0,24.0,30.0,FWD,1.4,1.4,23147.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Chevrolet,Spark LS,12344.0,29.0,38.0,FWD,2.0,2.0,10.0,Ext_black,Int_black,automatic
33101,NEW,2020,Nissan,Versa S,15992.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_white,Int_black,automatic
33101,NEW,2020,Nissan,Rogue SV,23694.0,26.0,33.0,FWD,2.5,2.5,12.0,Ext_silver,Int_black,automatic
33101,NEW,2019,Nissan,Kicks SV,17772.0,31.0,36.0,FWD,1.6,1.6,12.0,Ext_blue,Int_black,automatic
33101,NEW,2020,Nissan,Kicks SV,20289.0,31.0,36.0,FWD,1.6,1.6,12.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LT,16586.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,2983.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LT,19695.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_silver,Int_black,automatic
33101,NEW,2019,Nissan,Rogue SV,19977.0,26.0,33.0,FWD,2.5,2.5,13.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,16707.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,19290.0,26.0,31.0,FWD,2.0,2.0,6.0,Ext_silver,Int_black,automatic
33101,NEW,2020,Nissan,Rogue SV,23694.0,26.0,33.0,FWD,2.5,2.5,12.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,14900.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Nissan,Versa 1.6 SV,17009.0,32.0,40.0,FWD,1.6,1.6,12.0,Ext_blue,Int_silver,automatic
33101,NEW,2020,Nissan,Rogue SV,23694.0,26.0,33.0,FWD,2.5,2.5,12.0,Ext_white,Int_black,automatic
33101,NEW,2020,Nissan,Versa 1.6 SV,17009.0,32.0,40.0,FWD,1.6,1.6,12.0,Ext_blue,Int_silver,automatic
33101,NEW,2020,Nissan,Versa S,15992.0,27.0,35.0,FWD,1.6,1.6,12.0,Ext_blue,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,19290.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LT,16590.0,26.0,31.0,FWD,1.4,1.4,10.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LT,16590.0,26.0,31.0,FWD,1.4,1.4,10.0,Ext_white,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,6.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LT,16586.0,26.0,31.0,FWD,1.4,1.4,5.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,14900.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_gray,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_black,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_metallic,Int_black,automatic
33101,NEW,2020,Chevrolet,Trax LS,18795.0,26.0,31.0,FWD,2.0,2.0,10.0,Ext_black,Int_black,automatic
33101,NEW,2019,Nissan,Kicks SV,17607.0,31.0,36.0,FWD,1.6,1.6,12.0,Ext_white,Int_black,automatic
83701,NEW,2020,Nissan,Rogue SV,26922.0,26.0,33.0,AWD,2.5,2.5,0.0,Ext_blue,Int_black,automatic
83701,NEW,2020,Chevrolet,Spark LS,12999.0,29.0,38.0,FWD,2.0,2.0,1.0,Ext_white,Int_black,automatic
83701,NEW,2020,Nissan,Kicks SV,21860.0,31.0,36.0,FWD,1.6,1.6,25.0,Ext_metallic,Int_black,automatic
83701,NEW,2020,Nissan,Kicks SV,21856.0,31.0,36.0,FWD,1.6,1.6,0.0,Ext_blue,Int_black,automatic
83701,NEW,2020,Nissan,Versa 1.6 SV,17757.0,32.0,40.0,FWD,1.6,1.6,0.0,Ext_black,Int_silver,automatic
83701,USED,2015,Chevrolet,Trax LT,11869.0,24.0,31.0,AWD,1.4,1.4,42683.0,Ext_metallic,Int_black,automatic
83701,NEW,2020,Nissan,Rogue SV,27443.0,26.0,33.0,AWD,2.5,2.5,0.0,Ext_silver,Int_black,automatic
83701,NEW,2020,Nissan,Rogue SV,27403.0,26.0,33.0,AWD,2.5,2.5,23.0,Ext_metallic,Int_black,automatic
83701,NEW,2020,Nissan,Rogue SV,28775.0,26.0,33.0,AWD,2.5,2.5,0.0,Ext_silver,Int_black,automatic
83701,NEW,2020,Nissan,Rogue SV,29937.0,26.0,33.0,AWD,2.5,2.5,0.0,Ext_white,Int_black,automatic
83701,NEW,2020,Nissan,Rogue SV,27557.0,26.0,33.0,AWD,2.5,2.5,0.0,Ext_silver,Int_black,automatic
83701,NEW,2020,Nissan,Rogue SV,29875.0,26.0,33.0,AWD,2.5,2.5,0.0,Ext_orange,Int_black,automatic
83701,NEW,2020,Chevrolet,Spark LS,12999.0,29.0,38.0,FWD,2.0,2.0,1.0,Ext_OTHER,Int_black,automatic
83701,NEW,2020,Nissan,Rogue SV,27922.0,26.0,33.0,AWD,2.5,2.5,0.0,Ext_silver,Int_black,automatic
83701,NEW,2020,Nissan,Rogue SV,26986.0,26.0,33.0,AWD,2.5,2.5,22.0,Ext_metallic,Int_black,automatic
83701,NEW,2020,Nissan,Rogue SV,27272.0,26.0,33.0,AWD,2.5,2.5,0.0,Ext_red,Int_black,automatic
83701,NEW,2020,Chevrolet,Trax LS,16575.0,26.0,31.0,FWD,2.0,2.0,1.0,Ext_white,Int_black,automatic
83701,NEW,2020,Nissan,Rogue SV,27772.0,26.0,33.0,AWD,2.5,2.5,0.0,Ext_red,Int_brown,automatic
58001,NEW,2020,Chevrolet,Trax LT,23459.0,26.0,31.0,AWD,1.4,1.4,7.0,Ext_red,,automatic
